sku_id,location_id,location_type,units_on_hand,days_on_hand,stockout_prob,reorder_point,safety_stock
SKU-0780,ST-008,store,27,270.86,0.0,11,5
SKU-0780,ST-009,store,49,10.83,0.226,47,24
SKU-0780,ST-010,store,38,21.72,0.0,18,9
SKU-0780,ST-011,store,38,12.16,0.131,33,16
SKU-0780,ST-012,store,22,219.96,0.0,9,4
SKU-0780,ST-013,store,8,84.29,0.0,5,2
SKU-0780,ST-014,store,55,12.18,0.13,47,24
SKU-0780,ST-015,store,38,21.88,0.0,18,9
SKU-0780,ST-016,store,39,12.57,0.102,33,16
SKU-0780,ST-017,store,18,180.23,0.0,12,6
SKU-0780,ST-018,store,12,120.68,0.0,5,2
SKU-0780,ST-019,store,98,21.77,0.0,47,24
SKU-0780,ST-020,store,33,19.03,0.0,18,9
SKU-0780,ST-021,store,74,23.69,0.0,33,16
SKU-0780,ST-022,store,25,253.45,0.0,11,5
SKU-0780,ST-023,store,10,102.96,0.0,6,3
SKU-0780,ST-024,store,89,19.72,0.0,47,24
SKU-0780,ST-025,store,36,20.76,0.0,18,9
SKU-0780,ST-026,store,49,15.77,0.0,33,16
SKU-0780,ST-027,store,7,73.16,0.0,4,2
SKU-0780,ST-028,store,15,150.97,0.0,10,5
SKU-0780,ST-029,store,77,17.06,0.0,47,24
SKU-0780,ST-030,store,27,15.3,0.0,18,9
SKU-0780,ST-031,store,66,21.17,0.0,33,16
SKU-0780,ST-032,store,15,150.4,0.0,12,6
SKU-0780,ST-033,store,21,211.1,0.0,10,5
SKU-0780,ST-034,store,125,27.78,0.0,47,24
SKU-0780,ST-035,store,21,12.24,0.126,18,9
SKU-0780,ST-036,store,83,26.4,0.0,33,16
SKU-0780,ST-037,store,26,257.66,0.0,10,5
SKU-0780,ST-038,store,14,143.33,0.0,10,5
SKU-0780,ST-039,store,80,17.8,0.0,47,24
SKU-0780,ST-040,store,22,12.4,0.114,18,9
SKU-0780,ST-041,store,33,10.54,0.247,33,16
SKU-0780,ST-042,store,27,274.06,0.0,12,6
SKU-0780,ST-043,store,7,65.61,0.0,4,2
SKU-0780,ST-044,store,70,15.55,0.0,47,24
SKU-0780,ST-045,store,27,15.7,0.0,18,9
SKU-0780,ST-046,store,82,26.16,0.0,33,16
SKU-0780,ST-047,store,20,203.22,0.0,12,6
SKU-0780,ST-048,store,13,131.85,0.0,10,5
SKU-0780,ST-049,store,108,23.97,0.0,47,24
SKU-0780,ST-050,store,20,11.39,0.186,18,9
SKU-0788,DC-001,DC,40,402.63,0.0,20,10
SKU-0788,DC-002,DC,918,329.42,0.0,390,195
SKU-0788,DC-003,DC,411,223.22,0.0,258,129
SKU-0788,DC-004,DC,34,335.39,0.0,20,10
SKU-0788,DC-005,DC,1565,276.99,0.0,791,396
SKU-0788,DC-006,DC,44,442.49,0.0,20,10
SKU-0788,DC-007,DC,711,255.06,0.0,390,195
SKU-0788,DC-008,DC,509,276.7,0.0,258,129
SKU-0788,DC-009,DC,35,350.78,0.0,20,10
SKU-0788,DC-010,DC,1307,231.27,0.0,791,396
SKU-0788,ST-001,store,9,92.76,0.0,7,3
SKU-0788,ST-002,store,61,21.91,0.0,29,15
SKU-0788,ST-003,store,27,14.48,0.0,19,10
SKU-0788,ST-004,store,8,76.01,0.0,5,2
SKU-0788,ST-005,store,70,12.31,0.121,59,30
SKU-0788,ST-006,store,8,76.73,0.0,3,2
SKU-0788,ST-007,store,38,13.52,0.034,29,15
SKU-0788,ST-008,store,39,21.2,0.0,19,10
SKU-0788,ST-009,store,9,88.66,0.0,6,3
SKU-0788,ST-010,store,75,13.27,0.052,59,30
SKU-0788,ST-011,store,10,99.02,0.0,5,3
SKU-0788,ST-012,store,58,20.78,0.0,29,15
SKU-0788,ST-013,store,29,15.52,0.0,19,10
SKU-0788,ST-014,store,8,76.92,0.0,5,2
SKU-0788,ST-015,store,68,12.04,0.14,59,30
SKU-0788,ST-016,store,18,184.18,0.0,8,4
SKU-0788,ST-017,store,60,21.52,0.0,29,15
SKU-0788,ST-018,store,20,10.88,0.223,19,10
SKU-0788,ST-019,store,10,97.42,0.0,5,3
SKU-0788,ST-020,store,149,26.43,0.0,59,30
SKU-0788,ST-021,store,5,50.94,0.0,5,2
SKU-0788,ST-022,store,55,19.77,0.0,29,15
SKU-0788,ST-023,store,37,20.29,0.0,19,10
SKU-0788,ST-024,store,23,225.15,0.0,12,6
SKU-0788,ST-025,store,61,10.8,0.229,59,30
SKU-0788,ST-026,store,12,121.15,0.0,9,5
SKU-0788,ST-027,store,69,24.74,0.0,29,15
SKU-0788,ST-028,store,34,18.22,0.0,19,10
SKU-0788,ST-029,store,14,139.16,0.0,11,5
SKU-0788,ST-030,store,118,20.94,0.0,59,30
SKU-0788,ST-031,store,10,99.92,0.0,9,5
SKU-0788,ST-032,store,52,18.8,0.0,29,15
SKU-0788,ST-033,store,41,22.4,0.0,19,10
SKU-0788,ST-034,store,10,101.34,0.0,9,4
SKU-0788,ST-035,store,63,11.08,0.209,59,30
SKU-0788,ST-036,store,7,69.37,0.0,5,2
SKU-0788,ST-037,store,58,20.97,0.0,29,15
SKU-0788,ST-038,store,20,10.92,0.22,19,10
SKU-0788,ST-039,store,8,75.72,0.0,5,3
SKU-0788,ST-040,store,142,25.13,0.0,59,30
SKU-0788,ST-041,store,14,136.36,0.0,6,3
SKU-0788,ST-042,store,69,24.94,0.0,29,15
SKU-0788,ST-043,store,42,22.89,0.0,19,10
SKU-0788,ST-044,store,9,89.53,0.0,4,2
SKU-0788,ST-045,store,143,25.36,0.0,59,30
SKU-0788,ST-046,store,16,158.07,0.0,6,3
SKU-0788,ST-047,store,63,22.57,0.0,29,15
SKU-0788,ST-048,store,42,22.93,0.0,19,10
SKU-0788,ST-049,store,13,129.78,0.0,8,4
SKU-0788,ST-050,store,91,16.12,0.0,59,30
SKU-0789,DC-001,DC,54,539.56,0.0,20,10
SKU-0789,DC-002,DC,55,551.83,0.0,20,10
SKU-0789,DC-003,DC,40,399.56,0.0,20,10
SKU-0789,DC-004,DC,6444,342.61,0.0,2633,1317
SKU-0789,DC-005,DC,52,516.92,0.0,20,10
SKU-0789,DC-006,DC,36,364.33,0.0,20,10
SKU-0789,DC-007,DC,49,489.07,0.0,20,10
SKU-0789,DC-008,DC,40,401.8,0.0,20,10
SKU-0789,DC-009,DC,5029,267.36,0.0,2633,1317
SKU-0789,DC-010,DC,39,394.78,0.0,20,10
SKU-0789,ST-001,store,11,108.31,0.0,6,3
SKU-0789,ST-002,store,14,136.13,0.0,6,3
SKU-0789,ST-003,store,25,253.86,0.0,11,6
SKU-0789,ST-004,store,379,20.14,0.0,198,99
SKU-0789,ST-005,store,23,228.1,0.0,9,5
SKU-0789,ST-006,store,9,90.71,0.0,8,4
SKU-0789,ST-007,store,9,88.09,0.0,6,3
SKU-0789,ST-008,store,26,264.37,0.0,12,6
SKU-0789,ST-009,store,338,17.99,0.0,198,99
SKU-0789,ST-010,store,16,160.57,0.0,6,3
SKU-0789,ST-011,store,13,132.71,0.0,10,5
SKU-0789,ST-012,store,10,100.07,0.0,7,4
SKU-0789,ST-013,store,23,232.64,0.0,12,6
SKU-0789,ST-014,store,224,11.92,0.149,198,99
SKU-0789,ST-015,store,11,109.38,0.0,6,3
SKU-0789,ST-016,store,10,104.14,0.0,8,4
SKU-0789,ST-017,store,13,127.32,0.0,9,5
SKU-0789,ST-018,store,28,281.27,0.0,12,6
SKU-0789,ST-019,store,345,18.33,0.0,198,99
SKU-0789,ST-020,store,8,81.52,0.0,6,3
SKU-0789,ST-021,store,8,84.85,0.0,4,2
SKU-0789,ST-022,store,20,201.22,0.0,11,5
SKU-0789,ST-023,store,29,285.51,0.0,11,6
SKU-0789,ST-024,store,392,20.83,0.0,198,99
SKU-0789,ST-025,store,12,124.91,0.0,5,3
SKU-0789,ST-026,store,13,126.68,0.0,5,2
SKU-0789,ST-027,store,8,75.07,0.0,5,2
SKU-0789,ST-028,store,6,60.16,0.0,4,2
SKU-0789,ST-029,store,363,19.32,0.0,198,99
SKU-0789,ST-030,store,13,133.0,0.0,6,3
SKU-0789,ST-031,store,12,122.67,0.0,6,3
SKU-0789,ST-032,store,22,220.32,0.0,9,4
SKU-0789,ST-033,store,16,157.66,0.0,11,5
SKU-0789,ST-034,store,353,18.74,0.0,198,99
SKU-0789,ST-035,store,5,53.38,0.0,4,2
SKU-0789,ST-036,store,15,146.28,0.0,6,3
SKU-0789,ST-037,store,24,244.52,0.0,10,5
SKU-0789,ST-038,store,14,138.29,0.0,6,3
SKU-0789,ST-039,store,452,24.01,0.0,198,99
SKU-0789,ST-040,store,7,66.18,0.0,4,2
SKU-0789,ST-041,store,15,145.13,0.0,9,5
SKU-0789,ST-042,store,14,139.65,0.0,5,3
SKU-0789,ST-043,store,12,116.27,0.0,7,4
SKU-0789,ST-044,store,315,16.74,0.0,198,99
SKU-0789,ST-045,store,18,177.7,0.0,9,4
SKU-0789,ST-046,store,23,226.07,0.0,11,5
SKU-0789,ST-047,store,22,223.84,0.0,11,6
SKU-0789,ST-048,store,17,171.81,0.0,7,4
SKU-0789,ST-049,store,268,14.23,0.0,198,99
SKU-0789,ST-050,store,15,145.23,0.0,9,4
SKU-0793,DC-001,DC,34,340.2,0.0,20,10
SKU-0793,DC-002,DC,40,395.39,0.0,20,10
SKU-0793,DC-003,DC,1148,342.81,0.0,469,234
SKU-0793,DC-004,DC,58,582.54,0.0,20,10
SKU-0793,DC-005,DC,755,325.92,0.0,324,162
SKU-0793,DC-006,DC,42,423.89,0.0,20,10
SKU-0793,DC-007,DC,57,568.49,0.0,20,10
SKU-0793,DC-008,DC,843,251.83,0.0,469,234
SKU-0793,DC-009,DC,32,324.34,0.0,20,10
SKU-0793,DC-010,DC,644,277.86,0.0,324,162
SKU-0793,ST-001,store,6,64.32,0.0,4,2
SKU-0793,ST-002,store,7,67.86,0.0,5,3
SKU-0793,ST-003,store,46,13.87,0.009,35,18
SKU-0793,ST-004,store,10,99.56,0.0,5,3
SKU-0793,ST-005,store,24,10.53,0.248,24,12
SKU-0793,ST-006,store,19,185.89,0.0,9,4
SKU-0793,ST-007,store,17,174.17,0.0,9,5
SKU-0793,ST-008,store,62,18.62,0.0,35,18
SKU-0793,ST-009,store,13,126.1,0.0,8,4
SKU-0793,ST-010,store,29,12.5,0.107,24,12
SKU-0793,ST-011,store,19,185.21,0.0,8,4
SKU-0793,ST-012,store,11,108.12,0.0,7,4
SKU-0793,ST-013,store,48,14.2,0.0,35,18
SKU-0793,ST-014,store,9,91.37,0.0,4,2
SKU-0793,ST-015,store,38,16.24,0.0,24,12
SKU-0793,ST-016,store,29,285.41,0.0,11,6
SKU-0793,ST-017,store,12,119.26,0.0,7,4
SKU-0793,ST-018,store,54,16.03,0.0,35,18
SKU-0793,ST-019,store,12,118.59,0.0,9,4
SKU-0793,ST-020,store,38,16.41,0.0,24,12
SKU-0793,ST-021,store,9,91.76,0.0,6,3
SKU-0793,ST-022,store,7,69.06,0.0,4,2
SKU-0793,ST-023,store,41,12.1,0.136,35,18
SKU-0793,ST-024,store,17,170.94,0.0,10,5
SKU-0793,ST-025,store,54,23.38,0.0,24,12
SKU-0793,ST-026,store,8,81.98,0.0,4,2
SKU-0793,ST-027,store,9,92.83,0.0,5,2
SKU-0793,ST-028,store,60,17.9,0.0,35,18
SKU-0793,ST-029,store,10,101.52,0.0,9,4
SKU-0793,ST-030,store,61,26.28,0.0,24,12
SKU-0793,ST-031,store,16,155.74,0.0,7,4
SKU-0793,ST-032,store,12,117.1,0.0,5,3
SKU-0793,ST-033,store,90,26.95,0.0,35,18
SKU-0793,ST-034,store,27,270.38,0.0,12,6
SKU-0793,ST-035,store,41,17.5,0.0,24,12
SKU-0793,ST-036,store,7,67.14,0.0,5,2
SKU-0793,ST-037,store,14,143.81,0.0,10,5
SKU-0793,ST-038,store,52,15.42,0.0,35,18
SKU-0793,ST-039,store,8,83.88,0.0,5,3
SKU-0793,ST-040,store,46,20.04,0.0,24,12
SKU-0793,ST-041,store,15,152.74,0.0,9,5
SKU-0793,ST-042,store,15,154.41,0.0,6,3
SKU-0793,ST-043,store,47,13.97,0.002,35,18
SKU-0793,ST-044,store,16,163.64,0.0,8,4
SKU-0793,ST-045,store,43,18.55,0.0,24,12
SKU-0793,ST-046,store,11,113.35,0.0,11,6
SKU-0793,ST-047,store,17,171.73,0.0,10,5
SKU-0793,ST-048,store,83,24.92,0.0,35,18
SKU-0793,ST-049,store,9,92.11,0.0,7,4
SKU-0793,ST-050,store,47,20.39,0.0,24,12
SKU-0794,DC-001,DC,59,591.99,0.0,20,10
SKU-0794,DC-002,DC,3010,232.67,0.0,1811,906
SKU-0794,DC-003,DC,57,565.44,0.0,20,10
SKU-0794,DC-004,DC,3308,340.82,0.0,1359,679
SKU-0794,DC-005,DC,4251,382.63,0.0,1556,778
SKU-0794,DC-006,DC,55,547.44,0.0,20,10
SKU-0794,DC-007,DC,3050,235.78,0.0,1811,906
SKU-0794,DC-008,DC,42,419.23,0.0,20,10
SKU-0794,DC-009,DC,3206,330.3,0.0,1359,679
SKU-0794,DC-010,DC,4241,381.72,0.0,1556,778
SKU-0794,ST-001,store,15,148.59,0.0,6,3
SKU-0794,ST-002,store,145,11.25,0.196,136,68
SKU-0794,ST-003,store,17,169.59,0.0,8,4
SKU-0794,ST-004,store,200,20.57,0.0,102,51
SKU-0794,ST-005,store,128,11.55,0.175,117,58
SKU-0794,ST-006,store,9,93.59,0.0,7,4
SKU-0794,ST-007,store,259,20.02,0.0,136,68
SKU-0794,ST-008,store,15,149.57,0.0,6,3
SKU-0794,ST-009,store,113,11.62,0.17,102,51
SKU-0794,ST-010,store,200,17.97,0.0,117,58
SKU-0794,ST-011,store,22,224.49,0.0,11,5
SKU-0794,ST-012,store,176,13.58,0.03,136,68
SKU-0794,ST-013,store,16,160.17,0.0,10,5
SKU-0794,ST-014,store,191,19.63,0.0,102,51
SKU-0794,ST-015,store,231,20.76,0.0,117,58
SKU-0794,ST-016,store,9,85.41,0.0,4,2
SKU-0794,ST-017,store,291,22.47,0.0,136,68
SKU-0794,ST-018,store,19,185.33,0.0,9,4
SKU-0794,ST-019,store,143,14.71,0.0,102,51
SKU-0794,ST-020,store,161,14.53,0.0,117,58
SKU-0794,ST-021,store,8,75.41,0.0,5,3
SKU-0794,ST-022,store,218,16.84,0.0,136,68
SKU-0794,ST-023,store,14,137.15,0.0,5,3
SKU-0794,ST-024,store,116,11.96,0.146,102,51
SKU-0794,ST-025,store,282,25.35,0.0,117,58
SKU-0794,ST-026,store,13,125.0,0.0,6,3
SKU-0794,ST-027,store,208,16.04,0.0,136,68
SKU-0794,ST-028,store,12,123.46,0.0,11,6
SKU-0794,ST-029,store,147,15.13,0.0,102,51
SKU-0794,ST-030,store,304,27.32,0.0,117,58
SKU-0794,ST-031,store,9,88.28,0.0,6,3
SKU-0794,ST-032,store,203,15.69,0.0,136,68
SKU-0794,ST-033,store,6,63.18,0.0,4,2
SKU-0794,ST-034,store,156,16.07,0.0,102,51
SKU-0794,ST-035,store,171,15.38,0.0,117,58
SKU-0794,ST-036,store,7,74.31,0.0,4,2
SKU-0794,ST-037,store,291,22.52,0.0,136,68
SKU-0794,ST-038,store,12,118.32,0.0,9,5
SKU-0794,ST-039,store,212,21.83,0.0,102,51
SKU-0794,ST-040,store,290,26.06,0.0,117,58
SKU-0794,ST-041,store,29,293.89,0.0,12,6
SKU-0794,ST-042,store,167,12.9,0.079,136,68
SKU-0794,ST-043,store,18,178.41,0.0,12,6
SKU-0794,ST-044,store,107,11.02,0.213,102,51
SKU-0794,ST-045,store,187,16.87,0.0,117,58
SKU-0794,ST-046,store,12,122.62,0.0,6,3
SKU-0794,ST-047,store,359,27.72,0.0,136,68
SKU-0794,ST-048,store,20,203.24,0.0,10,5
SKU-0794,ST-049,store,131,13.46,0.039,102,51
SKU-0794,ST-050,store,257,23.09,0.0,117,58
SKU-0801,DC-001,DC,38,381.6,0.0,20,10
SKU-0801,DC-002,DC,38,383.66,0.0,20,10
SKU-0801,DC-003,DC,43,429.93,0.0,20,10
SKU-0801,DC-004,DC,57,567.97,0.0,20,10
SKU-0801,DC-005,DC,37,365.11,0.0,20,10
SKU-0801,DC-006,DC,57,567.68,0.0,20,10
SKU-0801,DC-007,DC,45,448.9,0.0,20,10
SKU-0801,DC-008,DC,32,320.67,0.0,20,10
SKU-0801,DC-009,DC,50,502.07,0.0,20,10
SKU-0801,DC-010,DC,50,501.38,0.0,20,10
SKU-0801,ST-001,store,18,179.24,0.0,12,6
SKU-0801,ST-002,store,7,67.64,0.0,4,2
SKU-0801,ST-003,store,11,105.81,0.0,6,3
SKU-0801,ST-004,store,13,127.53,0.0,8,4
SKU-0801,ST-005,store,15,149.31,0.0,12,6
SKU-0801,ST-006,store,8,81.34,0.0,5,2
SKU-0801,ST-007,store,15,148.7,0.0,8,4
SKU-0801,ST-008,store,11,107.04,0.0,9,5
SKU-0801,ST-009,store,13,125.51,0.0,11,6
SKU-0801,ST-010,store,16,163.84,0.0,9,4
SKU-0801,ST-011,store,9,85.25,0.0,5,3
SKU-0801,ST-012,store,8,80.87,0.0,7,4
SKU-0801,ST-013,store,11,105.86,0.0,6,3
SKU-0801,ST-014,store,13,134.04,0.0,7,4
SKU-0801,ST-015,store,29,290.77,0.0,12,6
SKU-0801,ST-016,store,24,244.72,0.0,9,5
SKU-0801,ST-017,store,9,89.68,0.0,6,3
SKU-0801,ST-018,store,15,153.3,0.0,7,4
SKU-0801,ST-019,store,20,195.3,0.0,9,5
SKU-0801,ST-020,store,6,64.51,0.0,5,2
SKU-0801,ST-021,store,10,100.3,0.0,6,3
SKU-0801,ST-022,store,13,132.49,0.0,6,3
SKU-0801,ST-023,store,14,137.95,0.0,9,5
SKU-0801,ST-024,store,16,156.54,0.0,10,5
SKU-0801,ST-025,store,7,69.17,0.0,3,2
SKU-0801,ST-026,store,22,215.07,0.0,10,5
SKU-0801,ST-027,store,8,80.62,0.0,5,2
SKU-0801,ST-028,store,11,114.47,0.0,10,5
SKU-0801,ST-029,store,12,122.63,0.0,11,6
SKU-0801,ST-030,store,9,94.69,0.0,5,2
SKU-0801,ST-031,store,15,145.27,0.0,7,4
SKU-0801,ST-032,store,17,169.08,0.0,7,4
SKU-0801,ST-033,store,27,266.98,0.0,12,6
SKU-0801,ST-034,store,14,136.39,0.0,8,4
SKU-0801,ST-035,store,20,201.94,0.0,9,4
SKU-0801,ST-036,store,10,102.26,0.0,10,5
SKU-0801,ST-037,store,12,124.36,0.0,9,5
SKU-0801,ST-038,store,17,174.87,0.0,8,4
SKU-0801,ST-039,store,12,123.18,0.0,12,6
SKU-0801,ST-040,store,7,65.6,0.0,6,3
SKU-0801,ST-041,store,13,127.91,0.0,10,5
SKU-0801,ST-042,store,5,47.81,0.0,4,2
SKU-0801,ST-043,store,11,108.03,0.0,9,5
SKU-0801,ST-044,store,9,89.13,0.0,7,4
SKU-0801,ST-045,store,11,107.68,0.0,9,4
SKU-0801,ST-046,store,12,123.79,0.0,5,3
SKU-0801,ST-047,store,3,33.33,0.0,3,2
SKU-0801,ST-048,store,13,129.97,0.0,10,5
SKU-0801,ST-049,store,5,51.53,0.0,5,3
SKU-0801,ST-050,store,13,126.13,0.0,8,4
SKU-0803,DC-001,DC,55,550.01,0.0,20,10
SKU-0803,DC-002,DC,357,231.78,0.0,216,108
SKU-0803,DC-003,DC,1319,419.63,0.0,440,220
SKU-0803,DC-004,DC,32,316.62,0.0,20,10
SKU-0803,DC-005,DC,37,366.13,0.0,20,10
SKU-0803,DC-006,DC,34,341.98,0.0,20,10
SKU-0803,DC-007,DC,574,373.1,0.0,216,108
SKU-0803,DC-008,DC,847,269.58,0.0,440,220
SKU-0803,DC-009,DC,31,306.98,0.0,20,10
SKU-0803,DC-010,DC,46,459.17,0.0,20,10
SKU-0803,ST-001,store,10,104.64,0.0,5,3
SKU-0803,ST-002,store,28,18.32,0.0,16,8
SKU-0803,ST-003,store,38,12.0,0.143,33,16
SKU-0803,ST-004,store,15,152.97,0.0,11,6
SKU-0803,ST-005,store,6,60.53,0.0,3,2
SKU-0803,ST-006,store,19,190.29,0.0,10,5
SKU-0803,ST-007,store,39,25.37,0.0,16,8
SKU-0803,ST-008,store,37,11.79,0.158,33,16
SKU-0803,ST-009,store,12,115.22,0.0,6,3
SKU-0803,ST-010,store,11,112.59,0.0,10,5
SKU-0803,ST-011,store,19,194.19,0.0,9,4
SKU-0803,ST-012,store,20,12.72,0.091,16,8
SKU-0803,ST-013,store,41,13.08,0.066,33,16
SKU-0803,ST-014,store,13,130.24,0.0,8,4
SKU-0803,ST-015,store,17,167.0,0.0,7,3
SKU-0803,ST-016,store,8,79.92,0.0,4,2
SKU-0803,ST-017,store,38,24.81,0.0,16,8
SKU-0803,ST-018,store,54,17.23,0.0,33,16
SKU-0803,ST-019,store,18,182.67,0.0,9,5
SKU-0803,ST-020,store,10,99.78,0.0,5,3
SKU-0803,ST-021,store,8,82.71,0.0,4,2
SKU-0803,ST-022,store,18,11.48,0.18,16,8
SKU-0803,ST-023,store,49,15.6,0.0,33,16
SKU-0803,ST-024,store,12,122.51,0.0,7,3
SKU-0803,ST-025,store,16,156.39,0.0,8,4
SKU-0803,ST-026,store,20,202.05,0.0,11,6
SKU-0803,ST-027,store,34,21.92,0.0,16,8
SKU-0803,ST-028,store,38,12.06,0.139,33,16
SKU-0803,ST-029,store,17,165.29,0.0,11,5
SKU-0803,ST-030,store,22,219.17,0.0,8,4
SKU-0803,ST-031,store,16,164.49,0.0,10,5
SKU-0803,ST-032,store,28,18.4,0.0,16,8
SKU-0803,ST-033,store,41,13.05,0.068,33,16
SKU-0803,ST-034,store,17,166.82,0.0,9,4
SKU-0803,ST-035,store,12,120.53,0.0,8,4
SKU-0803,ST-036,store,14,140.67,0.0,9,5
SKU-0803,ST-037,store,28,18.32,0.0,16,8
SKU-0803,ST-038,store,41,13.11,0.064,33,16
SKU-0803,ST-039,store,12,122.0,0.0,9,5
SKU-0803,ST-040,store,20,196.84,0.0,8,4
SKU-0803,ST-041,store,17,166.88,0.0,8,4
SKU-0803,ST-042,store,40,25.9,0.0,16,8
SKU-0803,ST-043,store,88,27.95,0.0,33,16
SKU-0803,ST-044,store,9,85.31,0.0,5,2
SKU-0803,ST-045,store,7,69.91,0.0,6,3
SKU-0803,ST-046,store,14,136.49,0.0,6,3
SKU-0803,ST-047,store,39,25.4,0.0,16,8
SKU-0803,ST-048,store,78,24.89,0.0,33,16
SKU-0803,ST-049,store,5,52.77,0.0,3,2
SKU-0803,ST-050,store,22,221.78,0.0,12,6
SKU-0807,DC-001,DC,59,594.06,0.0,20,10
SKU-0807,DC-002,DC,1761,282.28,0.0,873,437
SKU-0807,DC-003,DC,42,419.95,0.0,20,10
SKU-0807,DC-004,DC,3265,305.68,0.0,1496,748
SKU-0807,DC-005,DC,5250,389.14,0.0,1889,944
SKU-0807,DC-006,DC,39,387.02,0.0,20,10
SKU-0807,DC-007,DC,1883,301.84,0.0,873,437
SKU-0807,DC-008,DC,54,535.68,0.0,20,10
SKU-0807,DC-009,DC,2985,279.44,0.0,1496,748
SKU-0807,DC-010,DC,3989,295.63,0.0,1889,944
SKU-0807,ST-001,store,17,173.4,0.0,11,5
SKU-0807,ST-002,store,125,20.08,0.0,66,33
SKU-0807,ST-003,store,9,93.28,0.0,4,2
SKU-0807,ST-004,store,236,22.08,0.0,112,56
SKU-0807,ST-005,store,369,27.35,0.0,142,71
SKU-0807,ST-006,store,23,234.26,0.0,10,5
SKU-0807,ST-007,store,80,12.86,0.081,66,33
SKU-0807,ST-008,store,8,75.68,0.0,7,4
SKU-0807,ST-009,store,217,20.33,0.0,112,56
SKU-0807,ST-010,store,368,27.25,0.0,142,71
SKU-0807,ST-011,store,10,102.34,0.0,6,3
SKU-0807,ST-012,store,97,15.5,0.0,66,33
SKU-0807,ST-013,store,21,205.09,0.0,8,4
SKU-0807,ST-014,store,222,20.8,0.0,112,56
SKU-0807,ST-015,store,320,23.7,0.0,142,71
SKU-0807,ST-016,store,10,102.1,0.0,6,3
SKU-0807,ST-017,store,91,14.65,0.0,66,33
SKU-0807,ST-018,store,9,92.62,0.0,4,2
SKU-0807,ST-019,store,248,23.22,0.0,112,56
SKU-0807,ST-020,store,173,12.8,0.086,142,71
SKU-0807,ST-021,store,16,160.1,0.0,8,4
SKU-0807,ST-022,store,160,25.64,0.0,66,33
SKU-0807,ST-023,store,5,50.73,0.0,4,2
SKU-0807,ST-024,store,160,15.01,0.0,112,56
SKU-0807,ST-025,store,198,14.68,0.0,142,71
SKU-0807,ST-026,store,11,106.48,0.0,4,2
SKU-0807,ST-027,store,174,27.88,0.0,66,33
SKU-0807,ST-028,store,20,201.22,0.0,9,4
SKU-0807,ST-029,store,210,19.68,0.0,112,56
SKU-0807,ST-030,store,289,21.43,0.0,142,71
SKU-0807,ST-031,store,26,263.89,0.0,11,5
SKU-0807,ST-032,store,101,16.21,0.0,66,33
SKU-0807,ST-033,store,10,104.49,0.0,10,5
SKU-0807,ST-034,store,135,12.63,0.098,112,56
SKU-0807,ST-035,store,211,15.63,0.0,142,71
SKU-0807,ST-036,store,10,103.21,0.0,7,4
SKU-0807,ST-037,store,161,25.74,0.0,66,33
SKU-0807,ST-038,store,13,133.04,0.0,8,4
SKU-0807,ST-039,store,261,24.39,0.0,112,56
SKU-0807,ST-040,store,308,22.85,0.0,142,71
SKU-0807,ST-041,store,15,150.64,0.0,10,5
SKU-0807,ST-042,store,100,15.99,0.0,66,33
SKU-0807,ST-043,store,13,132.1,0.0,6,3
SKU-0807,ST-044,store,184,17.18,0.0,112,56
SKU-0807,ST-045,store,171,12.65,0.096,142,71
SKU-0807,ST-046,store,10,101.53,0.0,8,4
SKU-0807,ST-047,store,128,20.6,0.0,66,33
SKU-0807,ST-048,store,11,112.19,0.0,8,4
SKU-0807,ST-049,store,285,26.7,0.0,112,56
SKU-0807,ST-050,store,246,18.21,0.0,142,71
SKU-0810,DC-001,DC,46,459.65,0.0,20,10
SKU-0810,DC-002,DC,51,514.26,0.0,20,10
SKU-0810,DC-003,DC,49,491.3,0.0,20,10
SKU-0810,DC-004,DC,3789,218.39,0.0,2429,1214
SKU-0810,DC-005,DC,45,447.9,0.0,20,10
SKU-0810,DC-006,DC,57,570.68,0.0,20,10
SKU-0810,DC-007,DC,57,566.7,0.0,20,10
SKU-0810,DC-008,DC,34,338.73,0.0,20,10
SKU-0810,DC-009,DC,4727,272.48,0.0,2429,1214
SKU-0810,DC-010,DC,38,382.52,0.0,20,10
SKU-0810,ST-001,store,29,293.88,0.0,11,6
SKU-0810,ST-002,store,15,150.04,0.0,7,3
SKU-0810,ST-003,store,9,94.55,0.0,5,2
SKU-0810,ST-004,store,197,11.34,0.19,182,91
SKU-0810,ST-005,store,6,61.35,0.0,4,2
SKU-0810,ST-006,store,11,109.41,0.0,11,5
SKU-0810,ST-007,store,12,122.92,0.0,6,3
SKU-0810,ST-008,store,6,58.28,0.0,6,3
SKU-0810,ST-009,store,343,19.79,0.0,182,91
SKU-0810,ST-010,store,6,62.68,0.0,4,2
SKU-0810,ST-011,store,22,220.64,0.0,11,6
SKU-0810,ST-012,store,12,121.24,0.0,10,5
SKU-0810,ST-013,store,12,124.76,0.0,10,5
SKU-0810,ST-014,store,448,25.84,0.0,182,91
SKU-0810,ST-015,store,20,195.03,0.0,9,5
SKU-0810,ST-016,store,9,85.66,0.0,5,2
SKU-0810,ST-017,store,5,52.93,0.0,3,2
SKU-0810,ST-018,store,3,32.36,0.0,3,2
SKU-0810,ST-019,store,237,13.66,0.024,182,91
SKU-0810,ST-020,store,13,126.29,0.0,9,5
SKU-0810,ST-021,store,21,213.31,0.0,11,6
