shipment_id,week,sku_id,destination_region,planned_arrival_date,actual_arrival_date,delay_days,units_shipped,shipment_status,carrier,shipment_cost_inr,anomaly_flag
SHP00691,2025-W08,SKU-010,East,2025-02-20,2025-02-21,1,434,LATE_MINOR,Ecom Express,3462.0,False
SHP00692,2025-W08,SKU-010,East,2025-02-19,2025-02-20,1,937,LATE_MINOR,XpressBees,7109.0,False
SHP00693,2025-W08,SKU-010,West,2025-02-22,2025-02-23,1,1308,LATE_MINOR,Ecom Express,2869.0,False
SHP00694,2025-W08,SKU-010,Central,2025-02-22,2025-02-21,0,565,ON_TIME,Ecom Express,4954.0,False
SHP00695,2025-W08,SKU-010,Central,2025-02-21,2025-02-23,2,1477,LATE_MINOR,XpressBees,5988.0,False
SHP00696,2025-W09,SKU-001,North,2025-03-01,2025-03-01,0,473,LATE_MINOR,BlueDart,3229.0,False
SHP00697,2025-W09,SKU-001,South,2025-02-26,2025-02-25,0,619,ON_TIME,BlueDart,5760.0,False
SHP00698,2025-W09,SKU-001,South,2025-03-01,2025-03-03,2,1242,LATE_MINOR,BlueDart,6485.0,False
SHP00699,2025-W09,SKU-001,South,2025-02-27,2025-02-26,0,1098,ON_TIME,XpressBees,1576.0,False
SHP00700,2025-W09,SKU-001,East,2025-02-27,2025-02-27,0,245,LATE_MINOR,XpressBees,4365.0,False
SHP00701,2025-W09,SKU-001,East,2025-02-26,2025-02-26,0,1060,LATE_MINOR,Delhivery,3392.0,False
SHP00702,2025-W09,SKU-001,East,2025-03-01,2025-03-03,2,502,LATE_MINOR,Ecom Express,1711.0,False
SHP00703,2025-W09,SKU-001,West,2025-02-27,2025-02-26,0,761,ON_TIME,XpressBees,5991.0,False
SHP00704,2025-W09,SKU-001,West,2025-02-25,2025-02-25,0,990,LATE_MINOR,Delhivery,4018.0,False
SHP00705,2025-W09,SKU-001,Central,2025-02-25,2025-02-24,0,1121,ON_TIME,Ecom Express,3602.0,False
SHP00706,2025-W09,SKU-002,North,2025-03-01,2025-03-01,0,509,LATE_MINOR,XpressBees,5985.0,False
SHP00707,2025-W09,SKU-002,North,2025-03-01,2025-03-03,2,743,LATE_MINOR,XpressBees,7982.0,False
SHP00708,2025-W09,SKU-002,South,2025-02-25,2025-02-26,1,211,LATE_MINOR,BlueDart,5135.0,False
SHP00709,2025-W09,SKU-002,South,2025-02-27,2025-02-28,1,1316,LATE_MINOR,Ecom Express,3529.0,False
SHP00710,2025-W09,SKU-002,East,2025-02-27,2025-02-28,1,427,LATE_MINOR,XpressBees,7339.0,False
SHP00711,2025-W09,SKU-002,West,2025-02-25,2025-02-26,1,952,LATE_MINOR,XpressBees,7591.0,False
SHP00712,2025-W09,SKU-002,West,2025-03-01,2025-03-01,0,262,LATE_MINOR,BlueDart,7545.0,False
SHP00713,2025-W09,SKU-002,Central,2025-02-27,2025-02-27,0,200,LATE_MINOR,XpressBees,3282.0,False
SHP00714,2025-W09,SKU-002,Central,2025-02-27,2025-03-01,2,1287,LATE_MINOR,XpressBees,3175.0,False
SHP00715,2025-W09,SKU-003,North,2025-02-25,2025-02-26,1,235,LATE_MINOR,BlueDart,2073.0,False
SHP00716,2025-W09,SKU-003,North,2025-03-01,2025-03-02,1,485,LATE_MINOR,Ecom Express,2238.0,False
SHP00717,2025-W09,SKU-003,North,2025-02-28,2025-03-02,2,620,LATE_MINOR,XpressBees,1988.0,False
SHP00718,2025-W09,SKU-003,South,2025-03-01,2025-03-03,2,1450,LATE_MINOR,Delhivery,2059.0,False
SHP00719,2025-W09,SKU-003,South,2025-02-26,2025-02-27,1,926,LATE_MINOR,XpressBees,4928.0,False
SHP00720,2025-W09,SKU-003,East,2025-02-28,2025-02-28,0,945,LATE_MINOR,BlueDart,1414.0,False
SHP00721,2025-W09,SKU-003,West,2025-02-27,2025-02-26,0,523,ON_TIME,Delhivery,1526.0,False
SHP00722,2025-W09,SKU-003,Central,2025-02-27,2025-03-01,2,965,LATE_MINOR,BlueDart,2591.0,False
SHP00723,2025-W09,SKU-004,North,2025-02-28,2025-02-28,0,1121,LATE_MINOR,Delhivery,6522.0,False
SHP00724,2025-W09,SKU-004,North,2025-02-27,2025-02-27,0,373,LATE_MINOR,Delhivery,2941.0,False
SHP00725,2025-W09,SKU-004,North,2025-02-28,2025-03-01,1,1385,LATE_MINOR,Ecom Express,2307.0,False
SHP00726,2025-W09,SKU-004,South,2025-02-25,2025-02-26,1,520,LATE_MINOR,XpressBees,4307.0,False
SHP00727,2025-W09,SKU-004,East,2025-02-26,2025-02-26,0,1108,LATE_MINOR,Delhivery,7607.0,False
SHP00728,2025-W09,SKU-004,East,2025-03-01,2025-03-01,0,894,LATE_MINOR,XpressBees,6116.0,False
SHP00729,2025-W09,SKU-004,West,2025-02-27,2025-02-26,0,839,ON_TIME,Ecom Express,5059.0,False
SHP00730,2025-W09,SKU-004,West,2025-03-01,2025-02-28,0,638,ON_TIME,XpressBees,4156.0,False
SHP00731,2025-W09,SKU-004,West,2025-02-25,2025-02-24,0,964,ON_TIME,Ecom Express,6207.0,False
SHP00732,2025-W09,SKU-004,Central,2025-03-01,2025-03-02,1,648,LATE_MINOR,BlueDart,5768.0,False
SHP00733,2025-W09,SKU-005,North,2025-02-26,2025-02-28,2,1442,LATE_MINOR,BlueDart,1804.0,False
SHP00734,2025-W09,SKU-005,South,2025-02-28,2025-03-02,2,487,LATE_MINOR,BlueDart,2730.0,False
SHP00735,2025-W09,SKU-005,South,2025-03-01,2025-02-28,0,416,ON_TIME,Delhivery,3499.0,False
SHP00736,2025-W09,SKU-005,South,2025-02-28,2025-03-01,1,412,LATE_MINOR,Delhivery,4143.0,False
SHP00737,2025-W09,SKU-005,East,2025-02-28,2025-02-27,0,542,ON_TIME,BlueDart,1914.0,False
SHP00738,2025-W09,SKU-005,East,2025-03-01,2025-02-28,0,901,ON_TIME,BlueDart,2187.0,False
SHP00739,2025-W09,SKU-005,West,2025-02-26,2025-02-27,1,380,LATE_MINOR,BlueDart,7600.0,False
SHP00740,2025-W09,SKU-005,Central,2025-02-25,2025-02-24,0,1255,ON_TIME,Delhivery,7532.0,False
SHP00741,2025-W09,SKU-005,Central,2025-02-26,2025-02-27,1,626,LATE_MINOR,BlueDart,1949.0,False
SHP00742,2025-W09,SKU-005,Central,2025-02-26,2025-02-28,2,575,LATE_MINOR,XpressBees,7731.0,False
SHP00743,2025-W09,SKU-006,North,2025-02-25,2025-02-24,0,1124,ON_TIME,Ecom Express,4869.0,False
SHP00744,2025-W09,SKU-006,North,2025-02-28,2025-02-28,0,764,LATE_MINOR,BlueDart,6918.0,False
SHP00745,2025-W09,SKU-006,North,2025-02-28,2025-02-28,0,564,LATE_MINOR,Delhivery,1370.0,False
SHP00746,2025-W09,SKU-006,South,2025-02-25,2025-02-26,1,1351,LATE_MINOR,Delhivery,7904.0,False
SHP00747,2025-W09,SKU-006,South,2025-02-25,2025-02-26,1,306,LATE_MINOR,BlueDart,2090.0,False
SHP00748,2025-W09,SKU-006,South,2025-03-01,2025-02-28,0,1474,ON_TIME,Ecom Express,3548.0,False
SHP00749,2025-W09,SKU-006,East,2025-02-26,2025-02-28,2,1386,LATE_MINOR,Delhivery,4767.0,False
SHP00750,2025-W09,SKU-006,East,2025-03-01,2025-03-02,1,1460,LATE_MINOR,XpressBees,3005.0,False
SHP00751,2025-W09,SKU-006,West,2025-02-27,2025-02-27,0,992,LATE_MINOR,BlueDart,6306.0,False
SHP00752,2025-W09,SKU-006,West,2025-02-25,2025-02-27,2,736,LATE_MINOR,BlueDart,2512.0,False
SHP00753,2025-W09,SKU-006,Central,2025-02-26,2025-02-27,1,1266,LATE_MINOR,Ecom Express,2181.0,False
SHP00754,2025-W09,SKU-006,Central,2025-02-26,2025-02-25,0,771,ON_TIME,BlueDart,5869.0,False
SHP00755,2025-W09,SKU-006,Central,2025-02-25,2025-02-27,2,1292,LATE_MINOR,Delhivery,2807.0,False
SHP00756,2025-W09,SKU-007,North,2025-03-01,2025-03-03,2,905,LATE_MINOR,Ecom Express,7362.0,False
SHP00757,2025-W09,SKU-007,South,2025-03-01,2025-03-02,1,1109,LATE_MINOR,XpressBees,5049.0,False
SHP00758,2025-W09,SKU-007,South,2025-03-01,2025-03-02,1,759,LATE_MINOR,BlueDart,3525.0,False
SHP00759,2025-W09,SKU-007,South,2025-02-26,2025-02-26,0,1438,LATE_MINOR,BlueDart,4742.0,False
SHP00760,2025-W09,SKU-007,East,2025-02-26,2025-02-28,2,1161,LATE_MINOR,Ecom Express,2435.0,False
SHP00761,2025-W09,SKU-007,West,2025-02-28,2025-02-28,0,892,LATE_MINOR,XpressBees,3579.0,False
SHP00762,2025-W09,SKU-007,Central,2025-02-25,2025-02-26,1,408,LATE_MINOR,Delhivery,2701.0,False
SHP00763,2025-W09,SKU-008,North,2025-02-28,2025-02-27,0,786,ON_TIME,Delhivery,3278.0,False
SHP00764,2025-W09,SKU-008,South,2025-02-26,2025-02-28,2,506,LATE_MINOR,BlueDart,2743.0,False
SHP00765,2025-W09,SKU-008,South,2025-02-25,2025-02-26,1,818,LATE_MINOR,Delhivery,4972.0,False
SHP00766,2025-W09,SKU-008,East,2025-02-25,2025-02-26,1,355,LATE_MINOR,BlueDart,4870.0,False
SHP00767,2025-W09,SKU-008,East,2025-02-28,2025-02-28,0,765,LATE_MINOR,Delhivery,2733.0,False
SHP00768,2025-W09,SKU-008,East,2025-02-27,2025-02-26,0,1490,ON_TIME,Ecom Express,7927.0,False
SHP00769,2025-W09,SKU-008,West,2025-02-28,2025-03-01,1,1015,LATE_MINOR,XpressBees,4323.0,False
SHP00770,2025-W09,SKU-008,West,2025-02-26,2025-02-28,2,202,LATE_MINOR,Ecom Express,4295.0,False
SHP00771,2025-W09,SKU-008,West,2025-02-25,2025-02-27,2,842,LATE_MINOR,Ecom Express,3427.0,False
SHP00772,2025-W09,SKU-008,Central,2025-03-01,2025-03-03,2,700,LATE_MINOR,BlueDart,4072.0,False
SHP00773,2025-W09,SKU-009,North,2025-02-27,2025-02-28,1,1328,LATE_MINOR,Ecom Express,3175.0,False
SHP00774,2025-W09,SKU-009,South,2025-02-28,2025-02-28,0,1035,LATE_MINOR,BlueDart,6544.0,False
SHP00775,2025-W09,SKU-009,South,2025-02-28,2025-02-28,0,859,LATE_MINOR,XpressBees,3591.0,False
SHP00776,2025-W09,SKU-009,South,2025-02-26,2025-02-26,0,1168,LATE_MINOR,BlueDart,5665.0,False
SHP00777,2025-W09,SKU-009,East,2025-02-28,2025-02-28,0,945,LATE_MINOR,Delhivery,8000.0,False
SHP00778,2025-W09,SKU-009,East,2025-02-26,2025-02-27,1,1422,LATE_MINOR,BlueDart,4914.0,False
SHP00779,2025-W09,SKU-009,East,2025-03-01,2025-03-01,0,838,LATE_MINOR,XpressBees,4764.0,False
SHP00780,2025-W09,SKU-009,West,2025-02-28,2025-03-01,1,1497,LATE_MINOR,XpressBees,6372.0,False
SHP00781,2025-W09,SKU-009,Central,2025-02-25,2025-02-26,1,943,LATE_MINOR,XpressBees,4691.0,False
SHP00782,2025-W09,SKU-009,Central,2025-02-28,2025-03-01,1,421,LATE_MINOR,BlueDart,3088.0,False
SHP00783,2025-W09,SKU-009,Central,2025-02-27,2025-03-01,2,842,LATE_MINOR,BlueDart,2897.0,False
SHP00784,2025-W09,SKU-010,North,2025-03-01,2025-02-28,0,562,ON_TIME,BlueDart,3636.0,False
SHP00785,2025-W09,SKU-010,South,2025-02-25,2025-02-27,2,1222,LATE_MINOR,Ecom Express,2181.0,False
SHP00786,2025-W09,SKU-010,East,2025-02-26,2025-02-28,2,762,LATE_MINOR,Ecom Express,4704.0,False
SHP00787,2025-W09,SKU-010,East,2025-02-27,2025-02-26,0,493,ON_TIME,BlueDart,2934.0,False
SHP00788,2025-W09,SKU-010,East,2025-02-27,2025-02-28,1,1240,LATE_MINOR,BlueDart,7120.0,False
SHP00789,2025-W09,SKU-010,West,2025-02-25,2025-02-26,1,906,LATE_MINOR,Ecom Express,5131.0,False
SHP00790,2025-W09,SKU-010,West,2025-02-27,2025-02-26,0,1500,ON_TIME,BlueDart,5693.0,False
SHP00791,2025-W09,SKU-010,West,2025-03-01,2025-02-28,0,349,ON_TIME,BlueDart,1846.0,False
SHP00792,2025-W09,SKU-010,Central,2025-02-26,2025-02-27,1,1155,LATE_MINOR,XpressBees,4408.0,False
SHP00793,2025-W09,SKU-010,Central,2025-02-27,2025-02-28,1,599,LATE_MINOR,XpressBees,3019.0,False
SHP00794,2025-W10,SKU-001,North,2025-03-08,2025-03-10,2,370,LATE_MINOR,XpressBees,6361.0,False
SHP00795,2025-W10,SKU-001,North,2025-03-06,2025-03-07,1,242,LATE_MINOR,Delhivery,7016.0,False
SHP00796,2025-W10,SKU-001,North,2025-03-04,2025-03-06,2,312,LATE_MINOR,Ecom Express,3137.0,False
SHP00797,2025-W10,SKU-001,South,2025-03-04,2025-03-04,0,379,LATE_MINOR,Ecom Express,4549.0,False
SHP00798,2025-W10,SKU-001,South,2025-03-06,2025-03-07,1,795,LATE_MINOR,XpressBees,6767.0,False
SHP00799,2025-W10,SKU-001,East,2025-03-06,2025-03-08,2,888,LATE_MINOR,Delhivery,5708.0,False
SHP00800,2025-W10,SKU-001,East,2025-03-06,2025-03-06,0,970,LATE_MINOR,Delhivery,6115.0,False
SHP00801,2025-W10,SKU-001,West,2025-03-06,2025-03-07,1,724,LATE_MINOR,Delhivery,5179.0,False
SHP00802,2025-W10,SKU-001,Central,2025-03-06,2025-03-05,0,258,ON_TIME,Ecom Express,5867.0,False
SHP00803,2025-W10,SKU-001,Central,2025-03-06,2025-03-08,2,974,LATE_MINOR,BlueDart,6891.0,False
SHP00804,2025-W10,SKU-001,Central,2025-03-06,2025-03-06,0,918,LATE_MINOR,Ecom Express,7697.0,False
SHP00805,2025-W10,SKU-002,North,2025-03-04,2025-03-06,2,1492,LATE_MINOR,XpressBees,2062.0,False
SHP00806,2025-W10,SKU-002,North,2025-03-07,2025-03-09,2,1049,LATE_MINOR,Ecom Express,7966.0,False
SHP00807,2025-W10,SKU-002,North,2025-03-05,2025-03-06,1,501,LATE_MINOR,BlueDart,6928.0,False
SHP00808,2025-W10,SKU-002,South,2025-03-04,2025-03-05,1,664,LATE_MINOR,BlueDart,2186.0,False
SHP00809,2025-W10,SKU-002,South,2025-03-04,2025-03-06,2,773,LATE_MINOR,Delhivery,6868.0,False
SHP00810,2025-W10,SKU-002,South,2025-03-06,2025-03-07,1,1056,LATE_MINOR,Delhivery,2326.0,False
SHP00811,2025-W10,SKU-002,East,2025-03-08,2025-03-07,0,865,ON_TIME,XpressBees,5810.0,False
SHP00812,2025-W10,SKU-002,East,2025-03-07,2025-03-06,0,517,ON_TIME,Delhivery,3221.0,False
SHP00813,2025-W10,SKU-002,West,2025-03-08,2025-03-09,1,206,LATE_MINOR,XpressBees,1571.0,False
SHP00814,2025-W10,SKU-002,West,2025-03-06,2025-03-06,0,334,LATE_MINOR,Ecom Express,5680.0,False
SHP00815,2025-W10,SKU-002,Central,2025-03-05,2025-03-05,0,1073,LATE_MINOR,Ecom Express,5334.0,False
SHP00816,2025-W10,SKU-003,North,2025-03-04,2025-03-05,1,1111,LATE_MINOR,XpressBees,2085.0,False
SHP00817,2025-W10,SKU-003,North,2025-03-05,2025-03-07,2,987,LATE_MINOR,Ecom Express,5921.0,False
SHP00818,2025-W10,SKU-003,North,2025-03-06,2025-03-06,0,624,LATE_MINOR,BlueDart,6674.0,False
SHP00819,2025-W10,SKU-003,South,2025-03-07,2025-03-13,6,395,DELAYED,Delhivery,6171.0,True
SHP00820,2025-W10,SKU-003,South,2025-03-04,2025-03-10,6,599,DELAYED,Ecom Express,2939.0,True
SHP00821,2025-W10,SKU-003,East,2025-03-05,2025-03-04,0,863,ON_TIME,Ecom Express,3582.0,False
SHP00822,2025-W10,SKU-003,East,2025-03-04,2025-03-06,2,1057,LATE_MINOR,BlueDart,1814.0,False
SHP00823,2025-W10,SKU-003,West,2025-03-04,2025-03-10,6,1233,DELAYED,Ecom Express,2699.0,True
SHP00824,2025-W10,SKU-003,West,2025-03-04,2025-03-10,6,1046,DELAYED,Ecom Express,6158.0,True
SHP00825,2025-W10,SKU-003,Central,2025-03-04,2025-03-04,0,1419,LATE_MINOR,BlueDart,4816.0,False
SHP00826,2025-W10,SKU-004,North,2025-03-06,2025-03-08,2,1414,LATE_MINOR,BlueDart,2955.0,False
SHP00827,2025-W10,SKU-004,North,2025-03-07,2025-03-09,2,807,LATE_MINOR,Ecom Express,4195.0,False
SHP00828,2025-W10,SKU-004,North,2025-03-08,2025-03-09,1,782,LATE_MINOR,Ecom Express,3037.0,False
SHP00829,2025-W10,SKU-004,South,2025-03-06,2025-03-07,1,876,LATE_MINOR,BlueDart,5575.0,False
SHP00830,2025-W10,SKU-004,East,2025-03-04,2025-03-03,0,530,ON_TIME,Ecom Express,2222.0,False
SHP00831,2025-W10,SKU-004,East,2025-03-06,2025-03-06,0,632,LATE_MINOR,Ecom Express,5101.0,False
SHP00832,2025-W10,SKU-004,West,2025-03-05,2025-03-05,0,1000,LATE_MINOR,Delhivery,3810.0,False
SHP00833,2025-W10,SKU-004,West,2025-03-04,2025-03-06,2,859,LATE_MINOR,Delhivery,3576.0,False
SHP00834,2025-W10,SKU-004,Central,2025-03-08,2025-03-07,0,1095,ON_TIME,Delhivery,6808.0,False
SHP00835,2025-W10,SKU-004,Central,2025-03-04,2025-03-05,1,499,LATE_MINOR,Delhivery,4105.0,False
SHP00836,2025-W10,SKU-004,Central,2025-03-05,2025-03-06,1,1062,LATE_MINOR,Ecom Express,4121.0,False
SHP00837,2025-W10,SKU-005,North,2025-03-05,2025-03-04,0,407,ON_TIME,Delhivery,1417.0,False
SHP00838,2025-W10,SKU-005,North,2025-03-08,2025-03-07,0,1172,ON_TIME,BlueDart,1813.0,False
SHP00839,2025-W10,SKU-005,South,2025-03-08,2025-03-09,1,1151,LATE_MINOR,BlueDart,6427.0,False
SHP00840,2025-W10,SKU-005,South,2025-03-05,2025-03-05,0,240,LATE_MINOR,Delhivery,3500.0,False
SHP00841,2025-W10,SKU-005,East,2025-03-07,2025-03-08,1,524,LATE_MINOR,XpressBees,2774.0,False
SHP00842,2025-W10,SKU-005,East,2025-03-08,2025-03-07,0,354,ON_TIME,BlueDart,3441.0,False
SHP00843,2025-W10,SKU-005,East,2025-03-07,2025-03-06,0,524,ON_TIME,XpressBees,2438.0,False
SHP00844,2025-W10,SKU-005,West,2025-03-08,2025-03-10,2,1201,LATE_MINOR,Ecom Express,5827.0,False
SHP00845,2025-W10,SKU-005,West,2025-03-07,2025-03-07,0,865,LATE_MINOR,XpressBees,2012.0,False
SHP00846,2025-W10,SKU-005,Central,2025-03-08,2025-03-08,0,654,LATE_MINOR,XpressBees,2787.0,False
SHP00847,2025-W10,SKU-005,Central,2025-03-05,2025-03-07,2,278,LATE_MINOR,BlueDart,5690.0,False
SHP00848,2025-W10,SKU-005,Central,2025-03-07,2025-03-07,0,429,LATE_MINOR,BlueDart,7090.0,False
SHP00849,2025-W10,SKU-006,North,2025-03-05,2025-03-06,1,1453,LATE_MINOR,Ecom Express,6968.0,False
SHP00850,2025-W10,SKU-006,North,2025-03-06,2025-03-06,0,491,LATE_MINOR,XpressBees,6050.0,False
SHP00851,2025-W10,SKU-006,North,2025-03-08,2025-03-08,0,1036,LATE_MINOR,BlueDart,2732.0,False
SHP00852,2025-W10,SKU-006,South,2025-03-05,2025-03-04,0,792,ON_TIME,Delhivery,1369.0,False
SHP00853,2025-W10,SKU-006,South,2025-03-08,2025-03-09,1,458,LATE_MINOR,XpressBees,5644.0,False
SHP00854,2025-W10,SKU-006,East,2025-03-06,2025-03-05,0,766,ON_TIME,XpressBees,7393.0,False
SHP00855,2025-W10,SKU-006,West,2025-03-04,2025-03-03,0,586,ON_TIME,Delhivery,6800.0,False
SHP00856,2025-W10,SKU-006,West,2025-03-08,2025-03-10,2,1474,LATE_MINOR,Ecom Express,3898.0,False
SHP00857,2025-W10,SKU-006,West,2025-03-08,2025-03-10,2,390,LATE_MINOR,BlueDart,2611.0,False
SHP00858,2025-W10,SKU-006,Central,2025-03-04,2025-03-03,0,868,ON_TIME,BlueDart,5341.0,False
SHP00859,2025-W10,SKU-006,Central,2025-03-05,2025-03-06,1,323,LATE_MINOR,XpressBees,3568.0,False
SHP00860,2025-W10,SKU-006,Central,2025-03-08,2025-03-07,0,427,ON_TIME,Delhivery,3444.0,False
SHP00861,2025-W10,SKU-007,North,2025-03-08,2025-03-10,2,591,LATE_MINOR,XpressBees,1514.0,False
SHP00862,2025-W10,SKU-007,North,2025-03-04,2025-03-04,0,333,LATE_MINOR,Ecom Express,3163.0,False
SHP00863,2025-W10,SKU-007,North,2025-03-06,2025-03-07,1,293,LATE_MINOR,BlueDart,2616.0,False
SHP00864,2025-W10,SKU-007,South,2025-03-08,2025-03-10,2,726,LATE_MINOR,Ecom Express,3722.0,False
SHP00865,2025-W10,SKU-007,East,2025-03-06,2025-03-08,2,481,LATE_MINOR,XpressBees,5731.0,False
SHP00866,2025-W10,SKU-007,East,2025-03-05,2025-03-05,0,948,LATE_MINOR,Delhivery,1305.0,False
SHP00867,2025-W10,SKU-007,East,2025-03-04,2025-03-04,0,516,LATE_MINOR,XpressBees,6681.0,False
SHP00868,2025-W10,SKU-007,West,2025-03-04,2025-03-03,0,1451,ON_TIME,XpressBees,6815.0,False
SHP00869,2025-W10,SKU-007,West,2025-03-05,2025-03-05,0,336,LATE_MINOR,XpressBees,6500.0,False
SHP00870,2025-W10,SKU-007,Central,2025-03-07,2025-03-08,1,1234,LATE_MINOR,BlueDart,3727.0,False
SHP00871,2025-W10,SKU-008,North,2025-03-05,2025-03-07,2,625,LATE_MINOR,BlueDart,6552.0,False
SHP00872,2025-W10,SKU-008,South,2025-03-04,2025-03-05,1,915,LATE_MINOR,Ecom Express,1832.0,False
SHP00873,2025-W10,SKU-008,East,2025-03-07,2025-03-06,0,762,ON_TIME,BlueDart,4188.0,False
SHP00874,2025-W10,SKU-008,East,2025-03-05,2025-03-07,2,447,LATE_MINOR,Delhivery,4520.0,False
SHP00875,2025-W10,SKU-008,West,2025-03-06,2025-03-07,1,205,LATE_MINOR,BlueDart,6137.0,False
SHP00876,2025-W10,SKU-008,West,2025-03-05,2025-03-06,1,636,LATE_MINOR,Ecom Express,6438.0,False
SHP00877,2025-W10,SKU-008,Central,2025-03-04,2025-03-05,1,1056,LATE_MINOR,XpressBees,6751.0,False
SHP00878,2025-W10,SKU-008,Central,2025-03-05,2025-03-05,0,961,LATE_MINOR,BlueDart,5101.0,False
SHP00879,2025-W10,SKU-008,Central,2025-03-05,2025-03-06,1,236,LATE_MINOR,BlueDart,4574.0,False
SHP00880,2025-W10,SKU-009,North,2025-03-05,2025-03-07,2,1427,LATE_MINOR,Delhivery,6446.0,False
SHP00881,2025-W10,SKU-009,North,2025-03-06,2025-03-07,1,1324,LATE_MINOR,BlueDart,2747.0,False
SHP00882,2025-W10,SKU-009,North,2025-03-04,2025-03-04,0,1288,LATE_MINOR,XpressBees,2542.0,False
SHP00883,2025-W10,SKU-009,South,2025-03-06,2025-03-08,2,1039,LATE_MINOR,BlueDart,7307.0,False
SHP00884,2025-W10,SKU-009,South,2025-03-06,2025-03-08,2,215,LATE_MINOR,BlueDart,4317.0,False
SHP00885,2025-W10,SKU-009,South,2025-03-06,2025-03-07,1,528,LATE_MINOR,XpressBees,6243.0,False
SHP00886,2025-W10,SKU-009,East,2025-03-05,2025-03-05,0,1034,LATE_MINOR,Delhivery,1380.0,False
SHP00887,2025-W10,SKU-009,West,2025-03-07,2025-03-07,0,1445,LATE_MINOR,BlueDart,7975.0,False
SHP00888,2025-W10,SKU-009,West,2025-03-05,2025-03-06,1,469,LATE_MINOR,Delhivery,4164.0,False
SHP00889,2025-W10,SKU-009,Central,2025-03-06,2025-03-08,2,1429,LATE_MINOR,XpressBees,2856.0,False
SHP00890,2025-W10,SKU-010,North,2025-03-04,2025-03-05,1,477,LATE_MINOR,XpressBees,4119.0,False
SHP00891,2025-W10,SKU-010,North,2025-03-07,2025-03-06,0,1296,ON_TIME,Delhivery,1426.0,False
SHP00892,2025-W10,SKU-010,South,2025-03-08,2025-03-10,2,1460,LATE_MINOR,Delhivery,5809.0,False
SHP00893,2025-W10,SKU-010,East,2025-03-05,2025-03-05,0,726,LATE_MINOR,XpressBees,4488.0,False
SHP00894,2025-W10,SKU-010,East,2025-03-04,2025-03-03,0,223,ON_TIME,BlueDart,1823.0,False
SHP00895,2025-W10,SKU-010,West,2025-03-06,2025-03-08,2,1205,LATE_MINOR,Ecom Express,4587.0,False
SHP00896,2025-W10,SKU-010,West,2025-03-08,2025-03-07,0,935,ON_TIME,XpressBees,2702.0,False
SHP00897,2025-W10,SKU-010,Central,2025-03-05,2025-03-06,1,627,LATE_MINOR,Ecom Express,7528.0,False
SHP00898,2025-W10,SKU-010,Central,2025-03-04,2025-03-05,1,1289,LATE_MINOR,XpressBees,3640.0,False
SHP00899,2025-W11,SKU-001,North,2025-03-15,2025-03-14,0,906,ON_TIME,Ecom Express,2148.0,False
SHP00900,2025-W11,SKU-001,South,2025-03-12,2025-03-14,2,460,LATE_MINOR,Ecom Express,4952.0,False
SHP00901,2025-W11,SKU-001,East,2025-03-14,2025-03-15,1,760,LATE_MINOR,Delhivery,4456.0,False
SHP00902,2025-W11,SKU-001,East,2025-03-15,2025-03-17,2,1128,LATE_MINOR,XpressBees,4662.0,False
SHP00903,2025-W11,SKU-001,West,2025-03-12,2025-03-11,0,996,ON_TIME,Delhivery,3343.0,False
SHP00904,2025-W11,SKU-001,West,2025-03-12,2025-03-14,2,653,LATE_MINOR,BlueDart,1785.0,False
SHP00905,2025-W11,SKU-001,Central,2025-03-15,2025-03-14,0,469,ON_TIME,XpressBees,1832.0,False
SHP00906,2025-W11,SKU-001,Central,2025-03-11,2025-03-12,1,414,LATE_MINOR,BlueDart,5280.0,False
SHP00907,2025-W11,SKU-001,Central,2025-03-13,2025-03-13,0,516,LATE_MINOR,XpressBees,6835.0,False
SHP00908,2025-W11,SKU-002,North,2025-03-15,2025-03-17,2,1194,LATE_MINOR,BlueDart,5769.0,False
SHP00909,2025-W11,SKU-002,North,2025-03-14,2025-03-13,0,808,ON_TIME,Delhivery,6559.0,False
SHP00910,2025-W11,SKU-002,South,2025-03-14,2025-03-13,0,1174,ON_TIME,BlueDart,1349.0,False
SHP00911,2025-W11,SKU-002,South,2025-03-13,2025-03-14,1,1139,LATE_MINOR,BlueDart,2903.0,False
SHP00912,2025-W11,SKU-002,South,2025-03-14,2025-03-16,2,1222,LATE_MINOR,Ecom Express,5396.0,False
SHP00913,2025-W11,SKU-002,East,2025-03-11,2025-03-13,2,907,LATE_MINOR,Delhivery,1384.0,False
SHP00914,2025-W11,SKU-002,East,2025-03-15,2025-03-15,0,635,LATE_MINOR,Delhivery,2779.0,False
SHP00915,2025-W11,SKU-002,East,2025-03-13,2025-03-13,0,1062,LATE_MINOR,XpressBees,5276.0,False
SHP00916,2025-W11,SKU-002,West,2025-03-15,2025-03-17,2,689,LATE_MINOR,Ecom Express,4418.0,False
SHP00917,2025-W11,SKU-002,West,2025-03-13,2025-03-14,1,752,LATE_MINOR,Delhivery,7608.0,False
SHP00918,2025-W11,SKU-002,Central,2025-03-15,2025-03-16,1,1451,LATE_MINOR,Delhivery,3806.0,False
SHP00919,2025-W11,SKU-002,Central,2025-03-12,2025-03-14,2,295,LATE_MINOR,XpressBees,7843.0,False
SHP00920,2025-W11,SKU-002,Central,2025-03-12,2025-03-14,2,1321,LATE_MINOR,Ecom Express,5060.0,False
